RegionID,CityName,StateName,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06
394668,HARRISONBURG,VA,50.0,43.0,36.0,40.0,38.0,43.0,41.0,42.0,41.0,40.0,39.0,41.0,42.0,41.0,41.0,40.0,42.0,43.0,46.0,42.0,44.0,41.0,43.0,43.0,50.0,43.0,41.0,45.0,43.0,45.0,43.0,45.0,47.0,47.0,49.0,48.0,49.0,49.0,46.0,43.0,46.0,46.0,45.0,42.0,44.0,45.0,45.0,42.0,46.0,45.0,38.0,37.0,42.0,40.0,38.0,38.0,37.0,36.0,36.0,36.0,37.0,36.0,39.0,42.0,36.0,37.0,37.0,30.0,33.0,34.0,36.0,36.0,39.0,34.0,36.0,34.0,38.0,35.0
394368,BATTLE CREEK,MI,35.0,40.0,35.0,36.0,41.0,37.0,40.0,40.0,39.0,35.0,41.0,34.0,36.0,34.0,35.0,36.0,33.0,38.0,39.0,40.0,38.0,42.0,39.0,35.0,41.0,36.0,36.0,40.0,45.0,29.0,39.0,43.0,43.0,45.0,43.0,42.0,44.0,40.0,37.0,36.0,37.0,42.0,42.0,39.0,41.0,41.0,38.0,37.0,38.0,35.0,36.0,34.0,35.0,36.0,37.0,30.0,37.0,36.0,35.0,33.0,34.0,36.0,36.0,36.0,33.0,35.0,35.0,35.0,31.0,34.0,34.0,38.0,37.0,30.0,32.0,32.0,36.0,35.0
395094,SHERMAN,TX,,,,,,,13.0,18.0,21.0,22.0,19.0,22.0,24.0,21.0,21.0,21.0,22.0,23.0,21.0,21.0,24.0,24.0,22.0,25.0,25.0,21.0,22.0,23.0,25.0,25.0,24.0,27.0,26.0,23.0,25.0,26.0,25.0,26.0,24.0,24.0,23.0,26.0,25.0,24.0,24.0,23.0,26.0,25.0,23.0,21.0,24.0,32.0,29.0,31.0,29.0,32.0,34.0,30.0,31.0,29.0,30.0,29.0,29.0,30.0,28.0,32.0,28.0,28.0,29.0,30.0,29.0,28.0,30.0,30.0,33.0,32.0,30.0,30.0
394821,MANHATTAN,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,37.0,39.0,41.0,35.0,33.0,33.0,36.0,43.0,37.0,37.0,42.0,46.0,52.0
394442,CARBONDALE,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,42.0,37.0,44.0,41.0,45.0,46.0,48.0,42.0,52.0,43.0,45.0,43.0,46.0,46.0,49.0,51.0,47.0,48.0,47.0,44.0,45.0,50.0,48.0,46.0,43.0,43.0,48.0,47.0,43.0,44.0,45.0,43.0,38.0,44.0,37.0,38.0,40.0,40.0,44.0,44.0,44.0,39.0,42.0,43.0,42.0,44.0,41.0,41.0,40.0,43.0,44.0
394727,JOHNSTOWN,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,43.0,38.0,25.0,43.0,40.0,40.0,37.0,39.0,37.0,38.0,38.0,33.0,33.0,36.0,40.0,38.0,41.0,38.0,36.0,35.0,35.0,36.0,34.0,30.0,35.0,36.0,36.0,41.0,31.0,30.0,34.0,34.0,33.0,31.0,40.0,38.0,30.0,34.0,34.0,37.0
394728,JONESBORO,AR,33.0,32.0,33.0,35.0,34.0,34.0,36.0,37.0,36.0,36.0,31.0,34.0,37.0,33.0,38.0,34.0,33.0,36.0,34.0,33.0,35.0,35.0,34.0,34.0,37.0,33.0,34.0,39.0,35.0,36.0,36.0,37.0,40.0,39.0,38.0,39.0,37.0,34.0,38.0,36.0,37.0,40.0,33.0,34.0,38.0,35.0,38.0,36.0,40.0,37.0,35.0,37.0,39.0,39.0,34.0,34.0,32.0,33.0,32.0,35.0,31.0,33.0,33.0,34.0,36.0,34.0,36.0,32.0,32.0,31.0,34.0,35.0,34.0,32.0,34.0,35.0,32.0,32.0
394390,BISMARCK,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,15.0,35.0,51.0,53.0,52.0,53.0,52.0,50.0,50.0,49.0,54.0,45.0,49.0,52.0,51.0,45.0,44.0,42.0,40.0,40.0,40.0,40.0,43.0,37.0,44.0,39.0,44.0,39.0,42.0,40.0,41.0,37.0,39.0,35.0,37.0,41.0,41.0,42.0,44.0
394661,HAMMOND,LA,,,,,,,,,,,,,,34.0,32.0,41.0,39.0,36.0,44.0,34.0,47.0,46.0,40.0,34.0,38.0,38.0,38.0,40.0,41.0,42.0,44.0,47.0,41.0,44.0,39.0,44.0,47.0,39.0,41.0,43.0,41.0,45.0,37.0,39.0,44.0,48.0,41.0,37.0,38.0,35.0,37.0,37.0,38.0,37.0,33.0,35.0,33.0,37.0,34.0,35.0,40.0,40.0,35.0,36.0,36.0,,,34.0,35.0,36.0,31.0,34.0,33.0,31.0,32.0,37.0,34.0,36.0
394983,PITTSFIELD,MA,54.0,47.0,49.0,47.0,51.0,51.0,50.0,52.0,52.0,49.0,42.0,41.0,46.0,47.0,42.0,42.0,45.0,44.0,40.0,41.0,45.0,42.0,39.0,43.0,41.0,42.0,43.0,47.0,49.0,41.0,41.0,45.0,48.0,50.0,48.0,44.0,50.0,40.0,44.0,46.0,46.0,46.0,47.0,46.0,50.0,46.0,46.0,42.0,46.0,45.0,40.0,43.0,46.0,45.0,47.0,46.0,44.0,44.0,44.0,41.0,50.0,39.0,40.0,43.0,39.0,41.0,44.0,44.0,42.0,43.0,39.0,41.0,45.0,40.0,38.0,42.0,36.0,39.0
394890,MOUNT VERNON,WA,38.0,34.0,36.0,34.0,35.0,34.0,35.0,32.0,35.0,32.0,36.0,32.0,38.0,36.0,34.0,32.0,35.0,34.0,36.0,36.0,37.0,37.0,39.0,38.0,42.0,38.0,37.0,38.0,37.0,36.0,38.0,35.0,37.0,37.0,39.0,38.0,39.0,35.0,33.0,33.0,33.0,33.0,32.0,34.0,34.0,33.0,34.0,37.0,39.0,31.0,28.0,30.0,27.0,32.0,31.0,30.0,31.0,33.0,33.0,31.0,35.0,29.0,30.0,29.0,32.0,29.0,30.0,30.0,31.0,30.0,31.0,29.0,34.0,31.0,29.0,31.0,31.0,31.0
394719,JAMESTOWN,NY,49.0,42.0,43.0,40.0,45.0,46.0,42.0,45.0,47.0,49.0,43.0,48.0,50.0,52.0,47.0,49.0,51.0,51.0,50.0,45.0,53.0,52.0,53.0,54.0,48.0,53.0,40.0,49.0,56.0,61.0,57.0,50.0,56.0,62.0,65.0,65.0,62.0,67.0,61.0,62.0,66.0,70.0,67.0,69.0,67.0,71.0,70.0,67.0,72.0,74.0,65.0,67.0,63.0,66.0,64.0,67.0,65.0,69.0,70.0,66.0,69.0,62.0,63.0,58.0,60.0,59.0,63.0,66.0,67.0,64.0,68.0,69.0,76.0,66.0,67.0,55.0,57.0,60.0
395153,THE VILLAGES,FL,37.0,36.0,38.0,36.0,39.0,42.0,34.0,38.0,35.0,38.0,37.0,35.0,33.0,34.0,37.0,36.0,36.0,36.0,39.0,39.0,38.0,27.0,36.0,39.0,39.0,37.0,37.0,42.0,42.0,37.0,37.0,38.0,41.0,37.0,38.0,38.0,38.0,36.0,36.0,39.0,38.0,39.0,40.0,40.0,36.0,38.0,36.0,35.0,38.0,36.0,36.0,37.0,36.0,41.0,38.0,36.0,35.0,36.0,31.0,32.0,33.0,31.0,35.0,35.0,34.0,35.0,36.0,35.0,35.0,36.0,31.0,32.0,34.0,30.0,32.0,34.0,38.0,36.0
394307,ALBANY,OR,43.0,40.0,38.0,39.0,39.0,33.0,37.0,37.0,40.0,38.0,36.0,30.0,37.0,35.0,39.0,33.0,32.0,34.0,38.0,38.0,43.0,40.0,41.0,40.0,33.0,28.0,33.0,34.0,36.0,36.0,35.0,44.0,37.0,55.0,34.0,40.0,28.0,27.0,39.0,38.0,42.0,42.0,43.0,38.0,43.0,41.0,40.0,42.0,42.0,39.0,34.0,37.0,37.0,36.0,37.0,33.0,33.0,32.0,32.0,35.0,31.0,30.0,30.0,33.0,32.0,39.0,34.0,31.0,32.0,31.0,30.0,32.0,34.0,31.0,32.0,32.0,33.0,32.0
394633,GLENS FALLS,NY,50.0,44.0,42.0,40.0,39.0,41.0,36.0,39.0,42.0,41.0,36.0,45.0,40.0,42.0,38.0,46.0,40.0,48.0,49.0,47.0,46.0,52.0,50.0,52.0,59.0,51.0,49.0,54.0,58.0,45.0,50.0,53.0,60.0,62.0,62.0,65.0,62.0,64.0,56.0,56.0,57.0,60.0,57.0,60.0,61.0,60.0,58.0,58.0,62.0,64.0,51.0,51.0,57.0,58.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,48.0,49.0,57.0,54.0,53.0,54.0,53.0,52.0,52.0,53.0,50.0,50.0,52.0,47.0,55.0,50.0,53.0
394780,LAWTON,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,33.0,41.0,39.0,36.0,36.0,38.0,36.0,38.0,37.0,38.0,39.0,40.0,39.0,42.0,38.0,41.0,35.0,38.0,41.0,36.0,38.0,35.0,37.0,37.0,38.0
394474,CLEVELAND,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,35.0,38.0,40.0,38.0,24.0,26.0,28.0,29.0,23.0,30.0,33.0,36.0,38.0,40.0,39.0,35.0,36.0,40.0,41.0,39.0,39.0,34.0,36.0,35.0,35.0,33.0,34.0,33.0,33.0,34.0,32.0,31.0,37.0,33.0,34.0,33.0,33.0,34.0,36.0,33.0,32.0,33.0,35.0,32.0,32.0,30.0,31.0,32.0,33.0,34.0
395098,SIERRA VISTA,AZ,,,,,,,,,,,,,,35.0,31.0,22.0,29.0,30.0,25.0,29.0,26.0,30.0,24.0,32.0,28.0,30.0,29.0,33.0,31.0,36.0,31.0,35.0,34.0,32.0,37.0,34.0,30.0,35.0,34.0,34.0,32.0,30.0,33.0,33.0,34.0,31.0,33.0,33.0,33.0,30.0,30.0,33.0,29.0,29.0,31.0,21.0,27.0,29.0,28.0,22.0,29.0,29.0,28.0,32.0,32.0,30.0,27.0,30.0,27.0,28.0,28.0,20.0,33.0,33.0,33.0,31.0,33.0,35.0
394325,AMES,IA,,,37.0,42.0,43.0,41.0,43.0,39.0,36.0,37.0,39.0,38.0,35.0,35.0,37.0,40.0,40.0,47.0,41.0,42.0,42.0,41.0,37.0,39.0,46.0,35.0,44.0,45.0,33.0,41.0,40.0,44.0,44.0,45.0,43.0,42.0,47.0,47.0,43.0,41.0,47.0,51.0,51.0,47.0,44.0,39.0,34.0,38.0,44.0,40.0,46.0,44.0,48.0,45.0,46.0,42.0,39.0,40.0,36.0,40.0,40.0,41.0,41.0,41.0,43.0,46.0,43.0,40.0,39.0,38.0,38.0,39.0,47.0,45.0,41.0,41.0,42.0,43.0
394824,MANSFIELD,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,25.0,29.0,29.0,30.0,31.0,29.0,33.0,31.0,31.0,32.0,32.0,32.0,31.0,30.0,33.0,28.0,28.0
395128,STAUNTON,VA,,,,45.0,40.0,42.0,46.0,45.0,41.0,43.0,37.0,44.0,54.0,45.0,39.0,42.0,43.0,45.0,45.0,42.0,40.0,43.0,40.0,44.0,43.0,34.0,37.0,39.0,47.0,44.0,40.0,47.0,46.0,43.0,44.0,44.0,25.0,36.0,43.0,45.0,43.0,45.0,44.0,44.0,41.0,42.0,42.0,42.0,44.0,44.0,39.0,40.0,38.0,40.0,39.0,37.0,40.0,38.0,38.0,34.0,35.0,36.0,32.0,38.0,37.0,38.0,37.0,35.0,34.0,35.0,33.0,32.0,38.0,35.0,34.0,37.0,40.0,33.0
394353,AUGUSTA,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,36.0,46.0,48.0,50.0,50.0,43.0,47.0,50.0,31.0,40.0,44.0,46.0,46.0,43.0,44.0,45.0,41.0,43.0,41.0,41.0,41.0,39.0,38.0,40.0,39.0,38.0,45.0,36.0,38.0,40.0,36.0,40.0,39.0,39.0,34.0,37.0,38.0,39.0,35.0,39.0,35.0,36.0,38.0,37.0,38.0
394905,NEW BERN,NC,41.0,38.0,39.0,38.0,40.0,41.0,42.0,38.0,40.0,46.0,39.0,36.0,38.0,36.0,43.0,38.0,41.0,40.0,41.0,40.0,40.0,41.0,41.0,40.0,40.0,37.0,34.0,43.0,41.0,43.0,44.0,42.0,42.0,44.0,43.0,44.0,43.0,40.0,39.0,42.0,40.0,43.0,41.0,42.0,40.0,40.0,37.0,39.0,42.0,37.0,37.0,37.0,36.0,39.0,35.0,36.0,38.0,36.0,36.0,32.0,39.0,36.0,35.0,38.0,38.0,38.0,36.0,34.0,36.0,34.0,33.0,31.0,37.0,32.0,37.0,38.0,39.0,38.0
394588,FARMINGTON,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,29.0,32.0,34.0,28.0,37.0,31.0,35.0,37.0,35.0,37.0,32.0,31.0,31.0,33.0,36.0,35.0,35.0,39.0,37.0,31.0,35.0,38.0
395120,ST. JOSEPH,MO,38.0,31.0,37.0,34.0,35.0,30.0,28.0,34.0,32.0,32.0,34.0,35.0,35.0,34.0,34.0,34.0,36.0,36.0,34.0,33.0,37.0,37.0,36.0,34.0,35.0,31.0,31.0,37.0,33.0,37.0,37.0,39.0,37.0,38.0,36.0,36.0,35.0,34.0,34.0,35.0,36.0,38.0,34.0,35.0,34.0,34.0,36.0,34.0,36.0,34.0,31.0,32.0,36.0,37.0,34.0,31.0,33.0,35.0,35.0,30.0,33.0,29.0,30.0,33.0,36.0,33.0,33.0,35.0,30.0,33.0,31.0,30.0,32.0,30.0,30.0,32.0,32.0,34.0
395218,WENATCHEE,WA,41.0,36.0,39.0,35.0,35.0,38.0,39.0,39.0,41.0,40.0,39.0,38.0,38.0,36.0,37.0,37.0,37.0,39.0,38.0,37.0,42.0,41.0,43.0,42.0,43.0,41.0,44.0,41.0,40.0,38.0,39.0,44.0,45.0,42.0,45.0,42.0,44.0,38.0,39.0,38.0,38.0,40.0,42.0,40.0,42.0,40.0,42.0,41.0,42.0,44.0,40.0,35.0,36.0,37.0,35.0,36.0,34.0,33.0,37.0,39.0,45.0,35.0,32.0,34.0,37.0,34.0,37.0,34.0,34.0,33.0,32.0,32.0,37.0,37.0,34.0,38.0,33.0,34.0
753890,HOLLAND,MI,49.0,44.0,32.0,38.0,42.0,39.0,40.0,38.0,40.0,39.0,44.0,45.0,36.0,41.0,40.0,39.0,37.0,40.0,37.0,38.0,40.0,40.0,40.0,45.0,38.0,38.0,38.0,39.0,44.0,,,38.0,41.0,42.0,44.0,42.0,45.0,36.0,38.0,35.0,34.0,34.0,36.0,36.0,35.0,37.0,36.0,38.0,36.0,36.0,35.0,31.0,29.0,33.0,31.0,30.0,33.0,33.0,35.0,34.0,34.0,29.0,34.0,36.0,29.0,32.0,32.0,32.0,35.0,33.0,31.0,33.0,37.0,37.0,34.0,31.0,33.0,33.0
394810,LUMBERTON,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,36.0,34.0,33.0,31.0,42.0,37.0
394778,LAWRENCE,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,35.0,38.0,36.0,37.0,33.0,33.0,34.0,28.0,33.0,32.0,32.0,34.0,35.0,35.0,32.0
394635,GOLDSBORO,NC,,,33.0,38.0,34.0,26.0,30.0,39.0,37.0,42.0,38.0,38.0,34.0,34.0,36.0,35.0,38.0,39.0,39.0,37.0,39.0,43.0,38.0,41.0,41.0,36.0,37.0,37.0,42.0,42.0,43.0,42.0,40.0,39.0,41.0,39.0,46.0,42.0,40.0,41.0,42.0,42.0,40.0,41.0,42.0,40.0,40.0,40.0,42.0,39.0,37.0,38.0,31.0,36.0,37.0,38.0,38.0,35.0,34.0,40.0,37.0,33.0,34.0,37.0,35.0,36.0,35.0,38.0,36.0,36.0,36.0,35.0,37.0,32.0,37.0,34.0,37.0,37.0
395213,WATERTOWN,NY,35.0,30.0,22.0,20.0,26.0,25.0,20.0,25.0,27.0,29.0,23.0,25.0,35.0,35.0,34.0,24.0,26.0,42.0,44.0,46.0,46.0,46.0,49.0,48.0,48.0,48.0,45.0,54.0,52.0,44.0,47.0,47.0,54.0,59.0,60.0,58.0,55.0,55.0,51.0,54.0,55.0,61.0,62.0,59.0,57.0,60.0,56.0,59.0,58.0,57.0,57.0,50.0,55.0,56.0,53.0,53.0,53.0,52.0,55.0,53.0,59.0,56.0,48.0,48.0,52.0,54.0,53.0,52.0,52.0,52.0,53.0,49.0,52.0,55.0,49.0,55.0,49.0,51.0
395089,SHEBOYGAN,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,22.0,30.0,24.0
395217,WEIRTON,OH,39.0,38.0,23.0,28.0,23.0,29.0,27.0,24.0,28.0,28.0,26.0,16.0,25.0,19.0,21.0,25.0,18.0,20.0,27.0,23.0,34.0,31.0,18.0,26.0,25.0,26.0,24.0,29.0,35.0,35.0,33.0,41.0,30.0,32.0,38.0,34.0,28.0,33.0,43.0,45.0,49.0,51.0,44.0,48.0,46.0,50.0,49.0,46.0,44.0,49.0,46.0,42.0,45.0,43.0,46.0,41.0,41.0,44.0,38.0,47.0,46.0,44.0,40.0,39.0,40.0,42.0,42.0,40.0,42.0,39.0,40.0,42.0,45.0,36.0,38.0,36.0,42.0,39.0
394407,BOZEMAN,MT,44.0,51.0,40.0,43.0,42.0,42.0,39.0,39.0,40.0,38.0,38.0,45.0,43.0,40.0,41.0,43.0,42.0,42.0,42.0,40.0,42.0,41.0,43.0,41.0,43.0,40.0,42.0,43.0,43.0,38.0,40.0,41.0,44.0,44.0,46.0,44.0,47.0,40.0,36.0,42.0,41.0,43.0,39.0,41.0,41.0,40.0,41.0,41.0,43.0,40.0,39.0,40.0,37.0,38.0,37.0,35.0,35.0,36.0,37.0,36.0,42.0,34.0,36.0,36.0,36.0,38.0,36.0,39.0,39.0,37.0,36.0,36.0,39.0,43.0,35.0,40.0,37.0,37.0
394333,ANNISTON,AL,34.0,32.0,29.0,31.0,33.0,41.0,37.0,37.0,30.0,38.0,41.0,39.0,37.0,31.0,31.0,32.0,39.0,38.0,37.0,38.0,36.0,36.0,35.0,40.0,36.0,40.0,35.0,35.0,46.0,33.0,38.0,37.0,37.0,38.0,41.0,34.0,35.0,31.0,32.0,37.0,35.0,40.0,38.0,35.0,38.0,37.0,38.0,42.0,37.0,34.0,29.0,34.0,34.0,32.0,32.0,32.0,33.0,29.0,30.0,23.0,26.0,27.0,29.0,26.0,28.0,32.0,34.0,32.0,29.0,30.0,29.0,27.0,32.0,27.0,25.0,30.0,30.0,29.0
394423,BRUNSWICK,GA,,,30.0,31.0,38.0,35.0,30.0,32.0,35.0,36.0,38.0,40.0,40.0,29.0,35.0,37.0,38.0,35.0,35.0,32.0,39.0,37.0,34.0,37.0,37.0,35.0,37.0,37.0,38.0,31.0,26.0,32.0,34.0,29.0,27.0,29.0,26.0,28.0,27.0,16.0,30.0,36.0,33.0,37.0,37.0,34.0,35.0,35.0,40.0,34.0,35.0,33.0,34.0,35.0,35.0,33.0,34.0,32.0,34.0,32.0,32.0,33.0,32.0,37.0,34.0,32.0,36.0,37.0,33.0,34.0,32.0,32.0,30.0,35.0,32.0,36.0,35.0,33.0
395173,TWIN FALLS,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,30.0,32.0,35.0,34.0,34.0,36.0,35.0,34.0,35.0,39.0,31.0,32.0,33.0,32.0,34.0,32.0,32.0,33.0,29.0,28.0,28.0,33.0,30.0,30.0,32.0,29.0,34.0,30.0,31.0,29.0,31.0,29.0,31.0,30.0,28.0,30.0,32.0,33.0,31.0
753872,CALIFORNIA,MD,33.0,27.0,26.0,32.0,30.0,37.0,41.0,39.0,39.0,41.0,40.0,44.0,38.0,41.0,38.0,39.0,39.0,45.0,43.0,40.0,43.0,42.0,39.0,43.0,46.0,37.0,37.0,44.0,46.0,37.0,43.0,44.0,43.0,37.0,44.0,43.0,43.0,43.0,41.0,39.0,40.0,41.0,40.0,40.0,39.0,39.0,36.0,39.0,36.0,37.0,34.0,36.0,33.0,35.0,36.0,34.0,33.0,37.0,35.0,34.0,34.0,33.0,35.0,38.0,36.0,35.0,36.0,34.0,33.0,33.0,32.0,33.0,36.0,32.0,30.0,34.0,32.0,33.0
394495,COOKEVILLE,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,39.0,40.0,38.0,44.0,41.0,41.0,44.0,38.0,44.0,33.0,33.0,38.0,39.0,40.0,40.0,36.0,38.0,37.0,36.0,37.0,40.0,44.0,41.0,39.0,39.0,38.0,40.0,40.0,34.0,35.0,37.0,33.0,35.0,40.0,35.0,35.0,35.0,38.0,38.0,35.0,34.0,33.0,35.0,34.0,33.0,42.0,34.0,36.0,39.0,30.0,31.0
394893,MUNCIE,IN,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,36.0,31.0,37.0,30.0,38.0,42.0,30.0,36.0,40.0,39.0,34.0,32.0,39.0,34.0,38.0,36.0,37.0,35.0,38.0,38.0,40.0,37.0,34.0,37.0,34.0,33.0,35.0,38.0,34.0,32.0,33.0,33.0,32.0,33.0,32.0,32.0,33.0,31.0,30.0,34.0,36.0,30.0,31.0,33.0,31.0,34.0,30.0,29.0,30.0,34.0,34.0,35.0
394857,MICHIGAN CITY,IN,43.0,35.0,43.0,39.0,41.0,41.0,41.0,40.0,40.0,42.0,42.0,37.0,38.0,39.0,38.0,37.0,39.0,40.0,42.0,40.0,44.0,41.0,40.0,43.0,43.0,41.0,39.0,45.0,42.0,40.0,41.0,42.0,44.0,43.0,46.0,43.0,45.0,43.0,41.0,40.0,42.0,42.0,43.0,41.0,41.0,41.0,41.0,42.0,42.0,41.0,36.0,40.0,38.0,37.0,37.0,33.0,36.0,34.0,38.0,34.0,40.0,34.0,32.0,37.0,38.0,38.0,39.0,36.0,34.0,36.0,36.0,35.0,36.0,33.0,35.0,37.0,35.0,38.0
395039,ROSEBURG,OR,49.0,43.0,42.0,43.0,44.0,45.0,39.0,44.0,42.0,40.0,41.0,44.0,45.0,45.0,39.0,38.0,41.0,44.0,46.0,43.0,45.0,45.0,54.0,45.0,46.0,46.0,43.0,47.0,43.0,48.0,46.0,46.0,50.0,52.0,53.0,51.0,48.0,51.0,50.0,48.0,49.0,47.0,49.0,51.0,47.0,46.0,45.0,45.0,47.0,45.0,38.0,38.0,39.0,40.0,40.0,35.0,36.0,36.0,34.0,35.0,38.0,33.0,35.0,33.0,40.0,36.0,36.0,35.0,33.0,35.0,35.0,35.0,39.0,33.0,33.0,36.0,35.0,36.0
394788,LEWISTON,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,45.0,34.0,28.0,40.0,47.0,47.0,53.0,46.0,39.0,44.0,45.0,24.0,40.0,43.0,43.0,43.0,44.0,42.0,42.0,39.0,38.0,41.0,37.0,42.0,38.0,38.0,38.0,37.0,38.0,41.0,41.0,34.0,40.0,39.0,34.0,38.0,36.0,34.0,38.0,37.0,33.0,36.0,38.0,34.0,37.0,43.0,34.0,33.0
394804,LONGVIEW,WA,39.0,40.0,35.0,35.0,39.0,37.0,39.0,36.0,37.0,35.0,34.0,37.0,39.0,33.0,33.0,34.0,35.0,34.0,39.0,37.0,41.0,39.0,37.0,37.0,39.0,37.0,37.0,39.0,37.0,37.0,38.0,39.0,42.0,37.0,39.0,39.0,43.0,37.0,35.0,36.0,36.0,35.0,34.0,35.0,34.0,34.0,38.0,34.0,35.0,33.0,30.0,30.0,30.0,32.0,32.0,30.0,31.0,30.0,30.0,30.0,31.0,30.0,29.0,31.0,29.0,28.0,31.0,31.0,28.0,30.0,29.0,29.0,33.0,33.0,31.0,29.0,30.0,32.0
394734,KANKAKEE,IL,48.0,42.0,37.0,42.0,45.0,42.0,39.0,42.0,40.0,40.0,39.0,35.0,40.0,37.0,38.0,39.0,42.0,41.0,42.0,42.0,39.0,40.0,39.0,40.0,41.0,36.0,42.0,38.0,43.0,40.0,39.0,41.0,41.0,47.0,44.0,42.0,44.0,34.0,39.0,42.0,42.0,45.0,43.0,44.0,41.0,40.0,41.0,39.0,44.0,41.0,44.0,38.0,40.0,43.0,40.0,37.0,37.0,37.0,37.0,39.0,41.0,37.0,36.0,35.0,35.0,39.0,40.0,32.0,38.0,35.0,34.0,31.0,38.0,31.0,31.0,36.0,37.0,37.0
395095,SHOW LOW,AZ,,,40.0,43.0,42.0,31.0,36.0,37.0,35.0,34.0,29.0,33.0,38.0,28.0,32.0,35.0,37.0,37.0,33.0,36.0,37.0,35.0,37.0,39.0,46.0,33.0,32.0,35.0,34.0,32.0,35.0,36.0,39.0,41.0,44.0,39.0,47.0,39.0,36.0,37.0,42.0,39.0,36.0,37.0,38.0,41.0,37.0,40.0,44.0,33.0,35.0,32.0,35.0,32.0,33.0,33.0,36.0,32.0,31.0,32.0,38.0,31.0,37.0,31.0,31.0,30.0,31.0,32.0,33.0,31.0,31.0,25.0,34.0,32.0,28.0,32.0,32.0,29.0
395023,RICHMOND,KY,39.0,35.0,36.0,35.0,37.0,40.0,39.0,38.0,38.0,37.0,35.0,38.0,41.0,40.0,38.0,34.0,42.0,39.0,40.0,40.0,40.0,39.0,38.0,41.0,42.0,39.0,36.0,39.0,41.0,39.0,42.0,41.0,41.0,45.0,43.0,45.0,43.0,39.0,40.0,42.0,41.0,43.0,39.0,40.0,39.0,39.0,36.0,37.0,36.0,40.0,38.0,38.0,37.0,37.0,37.0,38.0,36.0,38.0,37.0,34.0,33.0,36.0,35.0,37.0,38.0,37.0,37.0,36.0,35.0,33.0,35.0,35.0,34.0,32.0,33.0,32.0,36.0,39.0
395168,TULLAHOMA,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,27.0,36.0,38.0,41.0,36.0,36.0,36.0,38.0,38.0,38.0,36.0,41.0,36.0,34.0,33.0,33.0,36.0,33.0,35.0,31.0,36.0,33.0,33.0,32.0,31.0,33.0,34.0,35.0,37.0,32.0,32.0,32.0,33.0,33.0,32.0,33.0,33.0,32.0,37.0,36.0,34.0
395222,WHITEWATER,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,27.0,22.0,22.0
